Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
5,18,5,0,28,8.8,3.6,23.7,7,23.4,17.9
5,18,6,0,68,8.8,3.6,57.8,8,56.9,50.7
5,18,7,0,114,9.6,4.3,97.4,10,95.2,88.2
5,18,8,0,159,10.3,5,137.6,12,133.8,126.0
5,18,9,1,196,11.1,5.7,172.6,14,167.0,158.3
5,18,10,6,274,10.6,6.2,251.2,15,242.2,231.6
5,18,11,13,341,10.2,6.7,324.4,15,311.8,299.3
5,18,12,23,385,9.7,7.2,378.6,16,363.4,349.4
5,18,13,142,359,10.5,6.7,501.9,19,475.9,458.1
5,18,14,167,362,11.2,6.2,502.2,21,473.7,455.9
5,18,15,289,262,12,5.7,456.1,21,427.7,411.5
5,18,16,173,223,11.5,5.2,285.0,17,268.1,256.9
5,18,17,96,146,11.1,4.6,147.4,14,137.6,129.6
5,18,18,5,75,10.6,4.1,60.7,11,59.2,53.0
5,18,19,0,18,9.4,3.2,15.2,8,15.0,9.6
5,18,20,0,0,8.3,2.4,0.0,8,0.0,0.0
5,18,21,0,0,7.1,1.5,0.0,7,0.0,0.0
5,18,22,0,0,8.1,2.2,0.0,8,0.0,0.0
5,18,23,0,0,9,2.9,0.0,9,0.0,0.0
5,19,0,0,0,10,3.6,0.0,10,0.0,0.0
5,19,1,0,0,9.5,3.6,0.0,10,0.0,0.0
5,19,2,0,0,9.1,3.6,0.0,9,0.0,0.0
5,19,3,0,0,8.6,3.6,0.0,9,0.0,0.0
5,19,4,0,14,9.7,3.8,11.8,8,11.7,6.4
5,19,5,40,70,10.7,3.9,55.3,10,54.1,48.0
5,19,6,117,142,11.8,4.1,141.1,14,129.9,122.2
5,19,7,137,224,13,4.8,260.7,18,244.7,234.1
5,19,8,207,256,14.1,5.5,375.6,21,351.9,338.1
5,19,9,177,316,15.3,6.2,456.3,24,425.7,409.6
5,19,10,174,401,15.9,6.2,572.4,27,528.9,509.0
5,19,11,275,383,16.5,6.2,689.6,30,630.2,606.4
5,19,12,323,378,17.1,6.2,734.8,32,667.3,642.0
5,19,13,211,381,17,6.2,590.4,29,541.7,521.4
5,19,14,120,334,16.8,6.2,433.6,25,402.7,387.4
5,19,15,18,270,16.7,6.2,251.6,21,237.0,226.6
5,19,16,204,210,16.8,6.2,287.6,22,265.8,254.6
5,19,17,270,135,16.9,6.2,181.6,20,158.4,150.0
5,19,18,101,92,17,6.2,69.0,17,65.8,59.5
5,19,19,0,23,14.7,5.2,19.5,14,18.9,13.4
5,19,20,0,1,12.5,4.1,0.9,11,0.9,0.0
5,19,21,0,0,10.2,3.1,0.0,10,0.0,0.0
5,19,22,0,0,9.5,3.3,0.0,10,0.0,0.0
5,19,23,0,0,8.8,3.4,0.0,9,0.0,0.0
5,20,0,0,0,8.1,3.6,0.0,8,0.0,0.0
5,20,1,0,0,7.9,3.6,0.0,8,0.0,0.0
5,20,2,0,0,7.6,3.6,0.0,8,0.0,0.0
5,20,3,0,0,7.4,3.6,0.0,7,0.0,0.0
5,20,4,0,17,9.4,3.1,14.4,8,14.2,8.8
5,20,5,111,75,11.3,2.6,57.5,11,56.1,50.0
5,20,6,335,117,13.3,2.1,165.7,16,140.5,132.5
5,20,7,500,146,13.7,2.8,355.5,22,319.8,307.0
5,20,8,622,161,14.1,3.4,571.6,29,518.9,499.5
5,20,9,720,155,14.5,4.1,765.0,33,688.6,662.3
5,20,10,778,149,15.2,5,905.1,36,809.7,777.8
5,20,11,801,149,16,5.8,984.4,37,877.9,833.3
5,20,12,803,150,16.7,6.7,992.6,36,887.7,833.3
5,20,13,792,144,16.9,6.2,927.9,36,829.9,797.0
5,20,14,754,140,17.1,5.6,795.5,34,714.0,686.6
5,20,15,673,142,17.3,5.1,612.6,31,552.1,531.4
5,20,16,561,133,16.7,4.8,400.5,26,358.5,344.6
5,20,17,371,123,16.2,4.4,198.1,20,168.6,160.0
5,20,18,134,89,15.6,4.1,67.3,16,64.6,58.2
5,20,19,0,23,14.5,3.9,19.5,13,18.9,13.4
5,20,20,0,1,13.5,3.8,0.9,12,0.9,0.0
5,20,21,0,0,12.4,3.6,0.0,12,0.0,0.0
5,20,22,0,0,11.7,3.8,0.0,12,0.0,0.0
5,20,23,0,0,11.1,3.9,0.0,11,0.0,0.0
5,21,0,0,0,10.4,4.1,0.0,10,0.0,0.0
5,21,1,0,0,10.7,4.4,0.0,11,0.0,0.0
5,21,2,0,0,11,4.8,0.0,11,0.0,0.0
5,21,3,0,0,11.3,5.1,0.0,11,0.0,0.0
5,21,4,0,16,11.9,6,13.5,11,13.2,7.9
5,21,5,18,67,12.5,6.8,53.5,12,52.0,45.9
5,21,6,3,117,13.1,7.7,98.3,14,94.8,87.9
5,21,7,12,190,13.3,7.9,168.3,15,161.6,153.1
5,21,8,12,263,13.6,8,239.9,17,229.4,219.2
5,21,9,53,296,13.8,8.2,321.8,18,306.1,293.7
5,21,10,13,321,13.4,8,302.7,18,288.6,276.7
5,21,11,7,292,12.9,7.9,270.0,17,258.3,247.3
5,21,12,2,239,12.5,7.7,214.5,15,206.2,196.6
5,21,13,1,227,12.3,6.3,201.9,15,194.1,184.8
5,21,14,1,202,12.1,5,178.1,15,171.4,162.7
5,21,15,0,167,11.9,3.6,144.8,14,139.6,131.7
5,21,16,0,124,11.9,2.9,106.1,13,102.7,95.6
5,21,17,0,78,12,2.2,66.2,12,64.4,58.0
5,21,18,0,36,12,1.5,30.5,11,29.8,24.1
5,21,19,0,17,11.6,1.9,14.4,10,14.1,8.7
5,21,20,0,1,11.1,2.2,0.9,9,0.9,0.0
5,21,21,0,0,10.7,2.6,0.0,11,0.0,0.0
5,21,22,0,0,10.7,3.3,0.0,11,0.0,0.0
5,21,23,0,0,10.7,3.9,0.0,11,0.0,0.0
5,22,0,0,0,10.7,4.6,0.0,11,0.0,0.0
5,22,1,0,0,10.7,4.1,0.0,11,0.0,0.0
5,22,2,0,0,10.7,3.6,0.0,11,0.0,0.0
5,22,3,0,0,10.7,3.1,0.0,11,0.0,0.0
5,22,4,0,15,11.3,4.3,12.7,10,12.4,7.1
5,22,5,92,77,12,5.5,58.9,12,57.3,51.1
5,22,6,342,118,12.6,6.7,168.1,15,143.3,135.3
5,22,7,504,147,13.5,7.4,358.0,19,325.9,313.0
5,22,8,616,164,14.5,8,570.2,24,526.9,507.1
5,22,9,699,165,15.4,8.7,757.8,27,697.0,670.4
5,22,10,736,168,15.6,8.7,891.4,30,814.3,782.2
5,22,11,716,194,15.8,8.7,954.5,31,868.0,833.2
5,22,12,676,216,16,8.7,942.4,31,856.7,822.6
5,22,13,671,204,15.6,8.5,882.4,30,805.3,773.7
5,22,14,646,187,15.2,8.4,758.0,28,696.7,670.0
5,22,15,570,183,14.8,8.2,578.1,24,534.4,514.3
5,22,16,500,154,14.5,8,387.5,21,354.2,340.4
5,22,17,353,129,14.3,7.9,199.4,17,172.8,164.0
5,22,18,133,91,14,7.7,68.9,14,66.4,60.1
5,22,19,0,27,12.1,6,22.8,11,22.2,16.7
5,22,20,0,1,10.3,4.3,0.9,9,0.9,0.0
5,22,21,0,0,8.4,2.6,0.0,8,0.0,0.0
5,22,22,0,0,7.9,2.8,0.0,8,0.0,0.0
5,22,23,0,0,7.4,2.9,0.0,7,0.0,0.0
5,23,0,0,0,6.9,3.1,0.0,7,0.0,0.0
5,23,1,0,0,7.7,3.4,0.0,8,0.0,0.0
5,23,2,0,0,8.5,3.8,0.0,9,0.0,0.0
5,23,3,0,0,9.3,4.1,0.0,9,0.0,0.0
5,23,4,0,12,10.1,4.6,10.1,9,10.0,4.7
5,23,5,0,58,10.8,5.2,48.1,10,47.0,41.1
5,23,6,3,119,11.6,5.7,99.9,12,96.8,89.8
5,23,7,12,192,12.3,6.2,169.9,14,163.5,155.0
5,23,8,13,265,13,6.7,242.1,17,231.6,221.4
5,23,9,53,299,13.7,7.2,324.4,19,308.1,295.7
5,23,10,13,324,13.1,6.2,305.3,18,290.5,278.6
5,23,11,7,294,12.4,5.1,271.7,18,259.2,248.2
